fecha_factura,trimestre,cliente_id,sku,unidades_vendidas,kilos_vendidos,kilos_vendidos_calculados,valor_venta,responsable_comercial,comentario,archivo_origen,Mes
2025-03-20,1,C001,110103,65,9.75,9.75,716760,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-20,1,C003,900101,39,3.12,3.12,292950,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-20,1,C002,900104,51,4.08,4.08,351840,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-20,1,C016,120103,44,8.8,8.8,335740,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-20,1,C016,110113,33,8.25,8.25,382060,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-21,1,C004,130101,338,50.7,50.7,1393430,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-21,1,C017,110112,4,0.4,0.4,21430,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-21,1,C006,300102,54,12.42,12.42,368970,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-21,1,C017,110113,2,0.5,0.5,23810,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-21,1,C018,130101,252,37.8,37.8,1043750,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-21,1,C018,130103,164,47.232,47.23,982800,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-21,1,C018,110112,119,11.9,11.9,593130,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-21,1,C004,120103,148,29.6,29.6,1082440,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-21,1,C006,130104,78,11.7,11.7,336350,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-21,1,C006,120104,79,15.8,15.8,465400,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-21,1,C006,130103,107,30.816,30.82,634950,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-21,1,C004,110113,74,18.5,18.5,846910,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-21,1,C006,110113,51,12.75,12.75,578800,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-21,1,C018,300102,64,14.72,14.72,444700,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-21,1,C017,300101,3,0.69,0.69,20890,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-21,1,C018,300101,96,22.08,22.08,623560,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-21,1,C004,900102,101,8.08,8.08,706220,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-21,1,C005,130103,143,41.184,41.18,852640,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-21,1,C017,120103,6,1.2,1.2,46850,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-21,1,C017,900102,3,0.24,0.24,22450,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-22,1,C015,120103,14,2.8,2.8,109450,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-22,1,C015,300102,10,2.3,2.3,74010,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-22,1,C015,300101,13,2.99,2.99,89260,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-22,1,C015,900101,8,0.64,0.64,61030,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C001,110115,52,13.0,13.0,980200,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C001,110112,160,16.0,16.0,843280,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C001,130101,137,20.55,20.55,579240,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C003,900102,47,3.76,3.76,343060,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C002,110115,50,12.5,12.5,947910,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C017,300101,3,0.69,0.69,20730,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C001,900102,60,4.8,4.8,450250,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C002,900101,52,4.16,4.16,387490,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C003,110101,44,6.6,6.6,486110,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C002,300102,55,12.65,12.65,388670,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C014,120103,78,15.6,15.6,586230,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C003,130101,73,10.95,10.95,310900,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C017,110108,3,0.45,0.45,35870,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C003,120103,54,10.8,10.8,408760,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C001,110113,73,18.25,18.25,856350,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C014,110114,47,11.75,11.75,868700,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C001,130103,133,38.304,38.3,821310,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C001,110110,41,14.76,14.76,1054360,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C017,130101,3,0.45,0.45,13100,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C014,900103,50,4.0,4.0,416990,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C001,110105,59,8.85,8.85,647750,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C014,900101,61,4.88,4.88,464700,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C002,900103,40,3.2,3.2,322560,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C017,900103,3,0.24,0.24,24590,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C003,110113,43,10.75,10.75,516810,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C003,300101,49,11.27,11.27,332020,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C014,110103,53,7.95,7.95,580100,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C014,900102,51,4.08,4.08,370240,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C001,110114,59,14.75,14.75,1092010,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C014,110106,40,5.0,5.0,384640,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C014,110104,43,6.45,6.45,480920,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C014,110107,36,4.5,4.5,346720,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C014,120101,92,23.0,23.0,690740,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C002,110102,49,7.35,7.35,544030,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C003,900104,57,4.56,4.56,400520,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C016,130101,86,12.9,12.9,374910,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C017,120101,5,1.25,1.25,39220,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C002,110110,22,7.92,7.92,570290,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-24,1,C017,110113,4,1.0,1.0,47590,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-25,1,C004,120101,216,54.0,54.0,1559400,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-25,1,C006,130101,216,32.4,32.4,905900,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-25,1,C005,120103,105,21.0,21.0,753040,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-25,1,C004,130103,256,73.728,73.73,1511380,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-25,1,C005,300101,100,23.0,23.0,654580,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-25,1,C005,130104,167,25.05,25.05,707800,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-25,1,C018,120104,84,16.8,16.8,495230,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-25,1,C018,120103,97,19.4,19.4,694150,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-25,1,C005,120104,87,17.4,17.4,507060,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-25,1,C005,110113,62,15.5,15.5,690130,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-25,1,C004,120104,147,29.4,29.4,866410,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-25,1,C004,300101,122,28.06,28.06,799990,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-25,1,C018,120101,152,38.0,38.0,1092930,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-25,1,C005,900102,63,5.04,5.04,452590,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-25,1,C018,110113,73,18.25,18.25,831400,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-25,1,C004,130104,183,N/A,27.45,789250,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-25,1,C006,120103,80,16.0,16.0,592260,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-25,1,C006,120101,98,24.5,24.5,727640,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-26,1,C013,110108,12,1.8,1.8,144750,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-26,1,C013,110101,13,1.95,1.95,150500,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-26,1,C013,110107,7,0.875,0.88,71970,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-26,1,C017,300102,2,0.46,0.46,14670,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-26,1,C013,110106,7,0.875,0.88,69490,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-26,1,C012,110101,17,2.55,2.55,189360,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-26,1,C017,900101,2,0.16,0.16,15240,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-26,1,C013,110105,8,1.2,1.2,89090,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-26,1,C012,900104,20,1.6,1.6,146920,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-26,1,C012,110102,13,1.95,1.95,147340,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-26,1,C013,900104,14,1.12,1.12,100090,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-26,1,C013,900102,21,1.68,1.68,162020,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-26,1,C012,110114,11,2.75,2.75,207590,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-26,1,C017,110112,5,0.5,0.5,26240,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-26,1,C012,110108,12,1.8,1.8,142910,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-26,1,C013,110115,8,2.0,2.0,155330,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-26,1,C012,110107,11,1.375,1.38,112910,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-26,1,C017,900103,2,0.16,0.16,16850,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-26,1,C012,110106,16,2.0,2.0,160540,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-26,1,C012,110109,11,1.65,1.65,131650,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-26,1,C013,110109,10,1.5,1.5,120150,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-26,1,C012,900103,32,2.56,2.56,270720,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-26,1,C012,110105,14,2.1,2.1,158640,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-26,1,C012,110110,10,3.6,3.6,263410,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C014,110101,49,7.35,7.35,532860,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C014,110110,21,7.56,7.56,527180,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C003,110102,37,5.55,5.55,406310,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C002,110101,42,6.3,6.3,457120,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C014,110113,43,10.75,10.75,508930,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C001,110101,66,9.9,9.9,734090,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C016,900104,41,3.28,3.28,284690,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C016,900103,35,2.8,2.8,291580,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C016,110115,28,7.0,7.0,522150,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C001,900103,64,5.12,5.12,529160,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C002,120101,80,20.0,20.0,615860,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C002,110112,89,8.9,8.9,463690,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C014,130101,88,13.2,13.2,378800,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C014,300101,70,16.1,16.1,475880,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C003,120104,46,9.2,9.2,278080,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C016,110112,65,6.5,6.5,341620,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C001,900101,59,4.72,4.72,451060,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C016,110102,30,4.5,4.5,332480,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C016,120104,60,12.0,12.0,361860,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C003,120101,68,17.0,17.0,514250,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C014,120104,49,9.8,9.8,293110,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C014,110115,31,7.75,7.75,583750,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C016,110101,31,4.65,4.65,344740,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C003,110115,34,8.5,8.5,645720,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C016,300101,45,10.35,10.35,305490,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C016,300102,34,7.82,7.82,246430,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C002,120103,61,12.2,12.2,462540,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C016,130103,59,16.992,16.99,372080,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-27,1,C001,120103,82,16.4,16.4,612170,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-28,1,C006,110113,47,11.75,11.75,529330,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-28,1,C004,110112,166,16.6,16.6,839160,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-28,1,C005,130101,252,37.8,37.8,1030140,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-28,1,C018,900102,69,5.52,5.52,498320,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-28,1,C004,120103,109,21.8,21.8,805460,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-28,1,C006,900102,37,2.96,2.96,262760,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-28,1,C004,300102,84,19.32,19.32,572700,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-28,1,C005,110112,135,13.5,13.5,676310,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-28,1,C018,130104,121,18.15,18.15,526930,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-28,1,C017,110108,2,0.3,0.3,23650,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-28,1,C004,900102,92,7.36,7.36,647930,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-28,1,C017,120103,5,1.0,1.0,38040,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-28,1,C005,120101,147,36.75,36.75,1059440,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-28,1,C006,110112,84,8.4,8.4,423510,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-28,1,C006,300101,60,13.8,13.8,389050,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-28,1,C004,110113,91,22.75,22.75,1049970,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-28,1,C005,300102,77,17.71,17.71,529070,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-28,1,C018,300101,75,17.25,17.25,479950,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-29,1,C015,130101,20,3.0,3.0,87230,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-29,1,C015,120101,17,4.25,4.25,132500,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-29,1,C015,900102,6,0.48,0.48,45430,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-29,1,C015,110112,19,1.9,1.9,98100,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C017,110112,5,0.5,0.5,26830,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C001,110102,65,9.75,9.75,707280,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C001,900104,77,6.16,6.16,532100,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C014,900104,56,4.48,4.48,395620,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C017,900103,4,0.32,0.32,33840,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C016,110114,45,11.25,11.25,836770,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C003,300102,49,11.27,11.27,353940,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C017,110113,3,0.75,0.75,35420,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C003,130103,92,26.496,26.5,570280,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C001,110103,67,10.05,10.05,743670,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C016,110113,39,9.75,9.75,452650,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C001,120104,97,19.4,19.4,589730,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C017,120101,7,1.75,1.75,53530,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C014,110102,45,6.75,6.75,501480,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C003,110114,38,9.5,9.5,704780,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C002,900102,68,5.44,5.44,501370,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C002,900104,60,4.8,4.8,412780,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C001,120101,159,39.75,39.75,1192690,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C001,110107,57,7.125,7.12,552870,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C002,110103,55,8.25,8.25,614820,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C002,130101,99,14.85,14.85,431300,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C014,110105,45,6.75,6.75,504090,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C016,120103,40,8.0,8.0,298170,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C002,130103,100,28.8,28.8,612110,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C003,110110,29,10.44,10.44,742180,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C016,900101,39,3.12,3.12,298120,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C003,110103,45,6.75,6.75,494630,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C001,110106,76,9.5,9.5,755070,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C016,900102,37,2.96,2.96,270030,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C014,110112,73,7.3,7.3,372730,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C001,300101,109,25.07,25.07,749680,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C002,110113,49,12.25,12.25,580210,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C014,130103,80,23.04,23.04,503810,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C001,110104,76,11.4,11.4,838530,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C016,110103,34,5.1,5.1,381100,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C002,120104,65,13.0,13.0,397780,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C017,300102,3,0.69,0.69,21900,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C001,300102,72,16.56,16.56,522100,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C002,110114,36,9.0,9.0,670010,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C017,110108,2,0.3,0.3,24080,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-03
2025-03-31,1,C002,300101,55,12.65,12.65,371990,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-03
2025-04-01,1,C008,300104,121,121.0,121.0,3455420,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-04
2025-04-01,1,C006,120104,76,15.2,15.2,451300,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-04
2025-04-01,1,C006,300102,61,14.03,14.03,414910,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-04
2025-04-01,1,C006,120101,85,21.25,21.25,627140,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-04
2025-04-01,1,C018,110112,100,10.0,10.0,493550,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-04
2025-04-01,1,C007,120102,190,190.0,190.0,5159530,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-04
2025-04-01,1,C004,130101,391,58.65,58.65,1636980,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-04
2025-04-01,1,C008,110116,80,80.0,80.0,4762400,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-04
2025-04-01,1,C007,110111,66,66.0,66.0,4002920,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-04
2025-04-01,1,C008,120102,200,200.0,200.0,5690330,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-04
2025-04-01,1,C009,130104,79,11.85,11.85,314790,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-04
2025-04-01,1,C009,900106,32,32.0,32.0,2855180,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-04
2025-04-01,1,C009,130102,147,147.0,147.0,2814820,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-04
2025-04-01,1,C018,300102,95,21.85,21.85,657560,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-04
2025-04-01,1,C007,110116,88,88.0,88.0,5300250,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-04
2025-04-01,1,C008,130102,181,181.0,181.0,3353100,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-04
2025-04-01,1,C007,130102,223,223.0,223.0,4127180,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-04
2025-04-01,1,C018,130103,157,45.216,45.22,950950,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-04
2025-04-01,1,C007,300103,133,133.0,133.0,3863950,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-04
2025-04-01,1,C009,300103,120,120.0,120.0,3345360,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-04
2025-04-01,1,C009,300104,113,113.0,113.0,3139580,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-04
2025-04-01,1,C006,130104,98,14.7,14.7,422110,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-04
2025-04-01,1,C007,300104,167,167.0,167.0,4817520,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-04
