fecha_factura,semestre,cliente_id,sku,unidades_vendidas,kilos_vendidos,kilos_vendidos_calculados,valor_venta,archivo_origen,Mes
2025-03-24,1,C012,110115,1,0.25,0.25,27870,POS_SHARE_H1,2025-03
2025-03-25,1,C012,110115,2,N/A,0.5,56090,POS_SHARE_H1,2025-03
2025-03-27,1,C012,110115,1,0.25,0.25,27710,POS_SHARE_H1,2025-03
2025-03-28,1,C012,110115,2,0.5,0.5,54150,POS_SHARE_H1,2025-03
2025-03-30,1,C012,110115,2,0.5,0.5,53930,POS_SHARE_H1,2025-03
2025-03-31,1,C012,110115,1,0.25,0.25,27310,POS_SHARE_H1,2025-03
2025-04-01,1,C012,110115,1,0.25,0.25,27330,POS_SHARE_H1,2025-04
2025-04-03,1,C012,110115,1,0.25,0.25,27520,POS_SHARE_H1,2025-04
2025-04-05,1,C012,110115,2,0.5,0.5,54800,POS_SHARE_H1,2025-04
2025-04-07,1,C012,110115,1,0.25,0.25,27500,POS_SHARE_H1,2025-04
2025-04-08,1,C012,110115,1,0.25,0.25,27510,POS_SHARE_H1,2025-04
2025-04-09,1,C012,110115,1,0.25,0.25,27210,POS_SHARE_H1,2025-04
2025-04-10,1,C012,110115,2,0.5,0.5,54440,POS_SHARE_H1,2025-04
2025-04-12,1,C012,110115,1,0.25,0.25,27440,POS_SHARE_H1,2025-04
2025-04-14,1,C012,110115,1,0.25,0.25,27560,POS_SHARE_H1,2025-04
2025-04-15,1,C012,110115,1,0.25,0.25,27190,POS_SHARE_H1,2025-04
2025-04-17,1,C012,110115,1,0.25,0.25,27590,POS_SHARE_H1,2025-04
2025-04-18,1,C012,110115,1,0.25,0.25,27350,POS_SHARE_H1,2025-04
2025-04-19,1,C012,110115,1,0.25,0.25,28210,POS_SHARE_H1,2025-04
2025-04-20,1,C012,110115,1,0.25,0.25,27940,POS_SHARE_H1,2025-04
2025-04-21,1,C012,110115,2,0.5,0.5,54510,POS_SHARE_H1,2025-04
2025-04-23,1,C012,110115,1,0.25,0.25,27380,POS_SHARE_H1,2025-04
2025-04-24,1,C012,110115,2,0.5,0.5,54210,POS_SHARE_H1,2025-04
2025-04-25,1,C012,110115,1,0.25,0.25,28210,POS_SHARE_H1,2025-04
2025-04-28,1,C012,110115,2,0.5,0.5,55800,POS_SHARE_H1,2025-04
2025-04-29,1,C012,110115,1,0.25,0.25,26890,POS_SHARE_H1,2025-04
2025-05-01,1,C012,110115,2,0.5,0.5,55290,POS_SHARE_H1,2025-05
2025-05-03,1,C012,110115,1,0.25,0.25,27610,POS_SHARE_H1,2025-05
2025-05-04,1,C012,110115,2,0.5,0.5,55940,POS_SHARE_H1,2025-05
2025-05-05,1,C012,110115,1,0.25,0.25,27140,POS_SHARE_H1,2025-05
2025-05-06,1,C012,110115,2,0.5,0.5,53770,POS_SHARE_H1,2025-05
2025-05-07,1,C012,110115,1,0.25,0.25,27890,POS_SHARE_H1,2025-05
2025-05-08,1,C012,110115,2,0.5,0.5,54350,POS_SHARE_H1,2025-05
2025-05-09,1,C012,110115,4,1.0,1.0,108180,POS_SHARE_H1,2025-05
2025-05-10,1,C012,110115,1,0.25,0.25,28010,POS_SHARE_H1,2025-05
2025-05-11,1,C012,110115,1,0.27,0.25,28140,POS_SHARE_H1,2025-05
2025-05-12,1,C012,110115,1,0.25,0.25,27950,POS_SHARE_H1,2025-05
2025-05-13,1,C012,110115,1,0.25,0.25,27330,POS_SHARE_H1,2025-05
2025-05-17,1,C012,110115,1,0.25,0.25,27070,POS_SHARE_H1,2025-05
2025-05-19,1,C012,110115,1,0.25,0.25,27180,POS_SHARE_H1,2025-05
2025-05-20,1,C012,110115,2,0.5,0.5,54020,POS_SHARE_H1,2025-05
2025-05-21,1,C012,110115,1,0.25,0.25,27060,POS_SHARE_H1,2025-05
2025-05-22,1,C012,110115,2,0.5,0.5,54450,POS_SHARE_H1,2025-05
2025-05-23,1,C012,110115,1,0.25,0.25,27010,POS_SHARE_H1,2025-05
2025-05-25,1,C012,110115,1,0.25,0.25,27620,POS_SHARE_H1,2025-05
2025-05-26,1,C012,110115,1,0.25,0.25,27990,POS_SHARE_H1,2025-05
2025-05-27,1,C012,110115,1,0.25,0.25,27680,POS_SHARE_H1,2025-05
2025-05-28,1,C012,110115,2,0.5,0.5,54290,POS_SHARE_H1,2025-05
2025-05-29,1,C012,110115,2,0.5,0.5,54340,POS_SHARE_H1,2025-05
2025-05-30,1,C012,110115,2,0.5,0.5,54240,POS_SHARE_H1,2025-05
2025-05-31,1,C012,110115,1,0.25,0.25,27170,POS_SHARE_H1,2025-05
2025-06-01,1,C012,110115,4,1.0,1.0,108490,POS_SHARE_H1,2025-06
2025-06-02,1,C012,110115,3,N/A,0.75,81720,POS_SHARE_H1,2025-06
2025-06-04,1,C012,110115,1,0.25,0.25,28090,POS_SHARE_H1,2025-06
2025-06-05,1,C012,110115,5,1.25,1.25,139110,POS_SHARE_H1,2025-06
2025-06-06,1,C012,110115,1,0.25,0.25,27700,POS_SHARE_H1,2025-06
2025-06-07,1,C012,110115,1,0.25,0.25,27460,POS_SHARE_H1,2025-06
2025-06-08,1,C012,110115,1,0.25,0.25,27030,POS_SHARE_H1,2025-06
2025-06-09,1,C012,110115,1,0.25,0.25,27490,POS_SHARE_H1,2025-06
2025-06-12,1,C012,110115,1,0.25,0.25,28150,POS_SHARE_H1,2025-06
2025-06-13,1,C012,110115,1,0.25,0.25,27610,POS_SHARE_H1,2025-06
2025-06-14,1,C012,110115,1,0.25,0.25,27400,POS_SHARE_H1,2025-06
2025-06-15,1,C012,110115,1,0.25,0.25,26860,POS_SHARE_H1,2025-06
2025-06-17,1,C012,110115,2,0.5,0.5,54160,POS_SHARE_H1,2025-06
2025-06-18,1,C012,110115,3,0.75,0.75,81380,POS_SHARE_H1,2025-06
2025-06-19,1,C012,110115,3,0.75,0.75,84240,POS_SHARE_H1,2025-06
2025-06-20,1,C012,110115,1,0.25,0.25,28150,POS_SHARE_H1,2025-06
2025-06-21,1,C012,110115,2,0.5,0.5,55380,POS_SHARE_H1,2025-06
2025-06-22,1,C012,110115,1,0.25,0.25,27900,POS_SHARE_H1,2025-06
2025-06-23,1,C012,110115,2,0.5,0.5,54410,POS_SHARE_H1,2025-06
2025-06-25,1,C012,110115,1,0.25,0.25,27180,POS_SHARE_H1,2025-06
2025-06-27,1,C012,110115,3,0.75,0.75,82630,POS_SHARE_H1,2025-06
2025-06-28,1,C012,110115,1,0.25,0.25,27040,POS_SHARE_H1,2025-06
2025-06-29,1,C012,110115,1,0.25,0.25,26970,POS_SHARE_H1,2025-06
2025-04-05,1,C012,190101,1,0.4,0.4,28170,POS_SHARE_H1,2025-04
2025-04-29,1,C012,190102,1,0.5,0.5,32860,POS_SHARE_H1,2025-04
2025-04-18,1,C012,190103,1,0.6,0.6,45440,POS_SHARE_H1,2025-04
2025-01-01,1,C012,900101,2,0.16,0.16,21800,POS_SHARE_H1,2025-01
2025-01-02,1,C012,900101,1,0.08,0.08,11170,POS_SHARE_H1,2025-01
2025-01-04,1,C012,900101,3,N/A,0.24,33410,POS_SHARE_H1,2025-01
2025-01-05,1,C012,900101,1,0.08,0.08,11000,POS_SHARE_H1,2025-01
2025-01-06,1,C012,900101,1,0.08,0.08,11090,POS_SHARE_H1,2025-01
2025-01-07,1,C012,900101,2,0.16,0.16,22330,POS_SHARE_H1,2025-01
2025-01-09,1,C012,900101,1,0.08,0.08,11290,POS_SHARE_H1,2025-01
2025-01-10,1,C012,900101,1,0.08,0.08,10820,POS_SHARE_H1,2025-01
2025-01-11,1,C012,900101,1,0.08,0.08,11190,POS_SHARE_H1,2025-01
2025-01-13,1,C012,900101,3,0.24,0.24,33810,POS_SHARE_H1,2025-01
2025-01-14,1,C012,900101,1,0.08,0.08,11150,POS_SHARE_H1,2025-01
2025-01-16,1,C012,900101,2,0.16,0.16,21990,POS_SHARE_H1,2025-01
2025-01-17,1,C012,900101,3,0.24,0.24,32830,POS_SHARE_H1,2025-01
2025-01-18,1,C012,900101,2,0.16,0.16,22300,POS_SHARE_H1,2025-01
2025-01-21,1,C012,900101,2,0.16,0.16,22350,POS_SHARE_H1,2025-01
2025-01-23,1,C012,900101,4,0.32,0.32,43970,POS_SHARE_H1,2025-01
2025-01-24,1,C012,900101,1,0.08,0.08,11230,POS_SHARE_H1,2025-01
2025-01-25,1,C012,900101,3,0.24,0.24,33510,POS_SHARE_H1,2025-01
2025-01-26,1,C012,900101,1,0.08,0.08,10830,POS_SHARE_H1,2025-01
2025-01-27,1,C012,900101,1,0.08,0.08,10830,POS_SHARE_H1,2025-01
2025-01-28,1,C012,900101,1,0.08,0.08,11030,POS_SHARE_H1,2025-01
2025-01-29,1,C012,900101,1,0.08,0.08,11330,POS_SHARE_H1,2025-01
2025-01-30,1,C012,900101,3,0.24,0.24,33960,POS_SHARE_H1,2025-01
2025-01-31,1,C012,900101,3,0.24,0.24,34040,POS_SHARE_H1,2025-01
2025-02-01,1,C012,900101,1,0.08,0.08,10870,POS_SHARE_H1,2025-02
2025-02-02,1,C012,900101,4,0.32,0.32,44140,POS_SHARE_H1,2025-02
2025-02-03,1,C012,900101,1,0.08,0.08,11240,POS_SHARE_H1,2025-02
2025-02-05,1,C012,900101,1,N/A,0.08,11120,POS_SHARE_H1,2025-02
2025-02-07,1,C012,900101,1,0.08,0.08,10910,POS_SHARE_H1,2025-02
2025-02-09,1,C012,900101,1,0.08,0.08,11320,POS_SHARE_H1,2025-02
2025-02-10,1,C012,900101,2,0.16,0.16,21840,POS_SHARE_H1,2025-02
2025-02-11,1,C012,900101,2,0.16,0.16,21840,POS_SHARE_H1,2025-02
2025-02-12,1,C012,900101,1,0.08,0.08,11160,POS_SHARE_H1,2025-02
2025-02-13,1,C012,900101,1,0.08,0.08,11100,POS_SHARE_H1,2025-02
2025-02-14,1,C012,900101,1,0.08,0.08,11210,POS_SHARE_H1,2025-02
2025-02-15,1,C012,900101,2,0.16,0.16,22070,POS_SHARE_H1,2025-02
2025-02-16,1,C012,900101,2,0.16,0.16,22460,POS_SHARE_H1,2025-02
2025-02-17,1,C012,900101,2,0.16,0.16,22580,POS_SHARE_H1,2025-02
2025-02-18,1,C012,900101,3,0.24,0.24,32550,POS_SHARE_H1,2025-02
2025-02-19,1,C012,900101,3,0.24,0.24,33920,POS_SHARE_H1,2025-02
2025-02-21,1,C012,900101,4,0.32,0.32,44450,POS_SHARE_H1,2025-02
2025-02-23,1,C012,900101,1,0.08,0.08,11310,POS_SHARE_H1,2025-02
2025-02-24,1,C012,900101,1,0.08,0.08,11040,POS_SHARE_H1,2025-02
2025-02-25,1,C012,900101,2,0.16,0.16,22260,POS_SHARE_H1,2025-02
2025-02-27,1,C012,900101,1,0.08,0.08,10910,POS_SHARE_H1,2025-02
2025-03-01,1,C012,900101,1,0.08,0.08,11140,POS_SHARE_H1,2025-03
2025-03-03,1,C012,900101,1,0.08,0.08,11130,POS_SHARE_H1,2025-03
2025-03-04,1,C012,900101,1,0.08,0.08,11290,POS_SHARE_H1,2025-03
2025-03-05,1,C012,900101,1,0.08,0.08,11090,POS_SHARE_H1,2025-03
2025-03-07,1,C012,900101,3,0.24,0.24,33030,POS_SHARE_H1,2025-03
2025-03-08,1,C012,900101,3,0.24,0.24,33590,POS_SHARE_H1,2025-03
2025-03-09,1,C012,900101,1,0.08,0.08,11120,POS_SHARE_H1,2025-03
2025-03-10,1,C012,900101,1,0.08,0.08,11060,POS_SHARE_H1,2025-03
2025-03-11,1,C012,900101,2,0.16,0.16,22670,POS_SHARE_H1,2025-03
2025-03-12,1,C012,900101,1,0.08,0.08,10840,POS_SHARE_H1,2025-03
2025-03-13,1,C012,900101,1,0.08,0.08,10930,POS_SHARE_H1,2025-03
2025-03-15,1,C012,900101,1,0.08,0.08,10920,POS_SHARE_H1,2025-03
2025-03-16,1,C012,900101,1,0.08,0.08,10990,POS_SHARE_H1,2025-03
2025-03-17,1,C012,900101,1,0.08,0.08,11030,POS_SHARE_H1,2025-03
2025-03-18,1,C012,900101,3,N/A,0.24,33090,POS_SHARE_H1,2025-03
2025-03-19,1,C012,900101,1,0.08,0.08,11200,POS_SHARE_H1,2025-03
2025-03-20,1,C012,900101,1,0.08,0.08,11120,POS_SHARE_H1,2025-03
2025-03-22,1,C012,900101,1,0.08,0.08,11150,POS_SHARE_H1,2025-03
2025-03-24,1,C012,900101,1,0.08,0.08,11250,POS_SHARE_H1,2025-03
2025-03-25,1,C012,900101,1,0.08,0.08,11220,POS_SHARE_H1,2025-03
2025-03-27,1,C012,900101,3,0.24,0.24,33370,POS_SHARE_H1,2025-03
2025-03-28,1,C012,900101,2,0.16,0.16,22500,POS_SHARE_H1,2025-03
2025-03-29,1,C012,900101,2,0.16,0.16,22580,POS_SHARE_H1,2025-03
2025-03-31,1,C012,900101,2,0.16,0.16,22640,POS_SHARE_H1,2025-03
2025-04-01,1,C012,900101,1,0.08,0.08,11340,POS_SHARE_H1,2025-04
2025-04-02,1,C012,900101,2,0.16,0.16,22350,POS_SHARE_H1,2025-04
2025-04-03,1,C012,900101,1,0.08,0.08,10850,POS_SHARE_H1,2025-04
2025-04-04,1,C012,900101,1,0.08,0.08,10950,POS_SHARE_H1,2025-04
2025-04-07,1,C012,900101,3,0.24,0.24,33620,POS_SHARE_H1,2025-04
2025-04-08,1,C012,900101,3,0.24,0.24,32940,POS_SHARE_H1,2025-04
2025-04-09,1,C012,900101,1,0.08,0.08,10970,POS_SHARE_H1,2025-04
2025-04-11,1,C012,900101,3,0.24,0.24,32950,POS_SHARE_H1,2025-04
2025-04-12,1,C012,900101,1,0.08,0.08,10870,POS_SHARE_H1,2025-04
2025-04-13,1,C012,900101,2,0.16,0.16,22270,POS_SHARE_H1,2025-04
2025-04-14,1,C012,900101,2,0.16,0.16,21780,POS_SHARE_H1,2025-04
2025-04-15,1,C012,900101,3,0.24,0.24,33120,POS_SHARE_H1,2025-04
2025-04-19,1,C012,900101,2,0.16,0.16,21890,POS_SHARE_H1,2025-04
2025-04-20,1,C012,900101,1,0.08,0.08,11140,POS_SHARE_H1,2025-04
2025-04-22,1,C012,900101,2,0.16,0.16,21720,POS_SHARE_H1,2025-04
2025-04-23,1,C012,900101,1,0.08,0.08,11210,POS_SHARE_H1,2025-04
2025-04-24,1,C012,900101,1,0.08,0.08,11200,POS_SHARE_H1,2025-04
2025-04-25,1,C012,900101,1,0.08,0.08,10940,POS_SHARE_H1,2025-04
2025-04-26,1,C012,900101,5,0.4,0.4,55870,POS_SHARE_H1,2025-04
2025-04-28,1,C012,900101,2,0.16,0.16,21600,POS_SHARE_H1,2025-04
2025-05-01,1,C012,900101,1,0.08,0.08,11100,POS_SHARE_H1,2025-05
2025-05-02,1,C012,900101,3,N/A,0.24,32930,POS_SHARE_H1,2025-05
2025-05-05,1,C012,900101,2,0.16,0.16,22190,POS_SHARE_H1,2025-05
2025-05-07,1,C012,900101,2,0.16,0.16,22170,POS_SHARE_H1,2025-05
2025-05-08,1,C012,900101,3,0.24,0.24,33980,POS_SHARE_H1,2025-05
2025-05-09,1,C012,900101,4,0.32,0.32,43360,POS_SHARE_H1,2025-05
2025-05-10,1,C012,900101,2,0.16,0.16,21940,POS_SHARE_H1,2025-05
2025-05-11,1,C012,900101,3,0.24,0.24,32450,POS_SHARE_H1,2025-05
2025-05-12,1,C012,900101,1,0.08,0.08,11240,POS_SHARE_H1,2025-05
2025-05-14,1,C012,900101,1,0.08,0.08,10960,POS_SHARE_H1,2025-05
2025-05-15,1,C012,900101,4,0.32,0.32,45210,POS_SHARE_H1,2025-05
2025-05-16,1,C012,900101,5,0.4,0.4,54700,POS_SHARE_H1,2025-05
2025-05-17,1,C012,900101,1,0.08,0.08,11220,POS_SHARE_H1,2025-05
2025-05-18,1,C012,900101,2,0.16,0.16,21900,POS_SHARE_H1,2025-05
2025-05-19,1,C012,900101,4,0.32,0.32,43780,POS_SHARE_H1,2025-05
2025-05-20,1,C012,900101,3,0.24,0.24,33960,POS_SHARE_H1,2025-05
2025-05-21,1,C012,900101,1,0.08,0.08,10930,POS_SHARE_H1,2025-05
2025-05-23,1,C012,900101,1,0.08,0.08,11120,POS_SHARE_H1,2025-05
2025-05-24,1,C012,900101,4,0.32,0.32,44530,POS_SHARE_H1,2025-05
2025-05-25,1,C012,900101,2,0.16,0.16,22110,POS_SHARE_H1,2025-05
2025-05-26,1,C012,900101,2,0.16,0.16,22670,POS_SHARE_H1,2025-05
2025-05-27,1,C012,900101,1,0.08,0.08,11040,POS_SHARE_H1,2025-05
2025-05-28,1,C012,900101,2,0.16,0.16,21640,POS_SHARE_H1,2025-05
2025-05-29,1,C012,900101,1,0.08,0.08,11300,POS_SHARE_H1,2025-05
2025-05-30,1,C012,900101,3,0.24,0.24,33320,POS_SHARE_H1,2025-05
2025-05-31,1,C012,900101,1,0.08,0.08,10820,POS_SHARE_H1,2025-05
2025-06-02,1,C012,900101,1,0.08,0.08,11240,POS_SHARE_H1,2025-06
2025-06-03,1,C012,900101,3,0.24,0.24,33490,POS_SHARE_H1,2025-06
2025-06-04,1,C012,900101,2,0.16,0.16,21840,POS_SHARE_H1,2025-06
2025-06-06,1,C012,900101,2,0.16,0.16,21760,POS_SHARE_H1,2025-06
2025-06-08,1,C012,900101,2,0.16,0.16,22330,POS_SHARE_H1,2025-06
2025-06-10,1,C012,900101,1,0.08,0.08,11310,POS_SHARE_H1,2025-06
2025-06-12,1,C012,900101,3,0.24,0.24,32760,POS_SHARE_H1,2025-06
2025-06-13,1,C012,900101,4,0.32,0.32,45040,POS_SHARE_H1,2025-06
2025-06-14,1,C012,900101,2,0.16,0.16,22100,POS_SHARE_H1,2025-06
2025-06-16,1,C012,900101,3,0.24,0.24,32430,POS_SHARE_H1,2025-06
2025-06-18,1,C012,900101,3,0.24,0.24,33690,POS_SHARE_H1,2025-06
2025-06-19,1,C012,900101,1,0.08,0.08,11100,POS_SHARE_H1,2025-06
2025-06-21,1,C012,900101,5,0.4,0.4,55780,POS_SHARE_H1,2025-06
2025-06-24,1,C012,900101,1,0.08,0.08,11140,POS_SHARE_H1,2025-06
2025-06-25,1,C012,900101,1,0.08,0.08,10950,POS_SHARE_H1,2025-06
2025-06-27,1,C012,900101,2,0.16,0.16,22450,POS_SHARE_H1,2025-06
2025-06-28,1,C012,900101,3,0.24,0.24,32600,POS_SHARE_H1,2025-06
2025-01-02,1,C012,900102,1,0.08,0.08,10730,POS_SHARE_H1,2025-01
2025-01-03,1,C012,900102,2,0.16,0.16,21720,POS_SHARE_H1,2025-01
2025-01-04,1,C012,900102,1,0.08,0.08,10670,POS_SHARE_H1,2025-01
2025-01-05,1,C012,900102,1,0.08,0.08,10980,POS_SHARE_H1,2025-01
2025-01-06,1,C012,900102,1,0.08,0.08,10650,POS_SHARE_H1,2025-01
2025-01-07,1,C012,900102,1,0.08,0.08,10620,POS_SHARE_H1,2025-01
2025-01-08,1,C012,900102,2,0.16,0.16,21360,POS_SHARE_H1,2025-01
2025-01-09,1,C012,900102,1,0.08,0.08,10900,POS_SHARE_H1,2025-01
2025-01-11,1,C012,900102,5,0.4,0.4,54940,POS_SHARE_H1,2025-01
2025-01-14,1,C012,900102,1,0.08,0.08,10780,POS_SHARE_H1,2025-01
2025-01-16,1,C012,900102,1,0.08,0.08,10830,POS_SHARE_H1,2025-01
2025-01-17,1,C012,900102,1,0.08,0.08,10710,POS_SHARE_H1,2025-01
2025-01-18,1,C012,900102,8,0.64,0.64,86770,POS_SHARE_H1,2025-01
2025-01-19,1,C012,900102,1,0.08,0.08,10620,POS_SHARE_H1,2025-01
2025-01-21,1,C012,900102,2,0.16,0.16,21160,POS_SHARE_H1,2025-01
2025-01-22,1,C012,900102,2,0.16,0.16,21290,POS_SHARE_H1,2025-01
2025-01-23,1,C012,900102,1,0.08,0.08,10740,POS_SHARE_H1,2025-01
2025-01-24,1,C012,900102,1,0.08,0.08,10820,POS_SHARE_H1,2025-01
2025-01-25,1,C012,900102,2,0.16,0.16,21940,POS_SHARE_H1,2025-01
2025-01-29,1,C012,900102,3,0.24,0.24,31570,POS_SHARE_H1,2025-01
2025-01-31,1,C012,900102,2,0.16,0.16,21750,POS_SHARE_H1,2025-01
2025-02-03,1,C012,900102,4,0.32,0.32,43250,POS_SHARE_H1,2025-02
2025-02-04,1,C012,900102,1,0.08,0.08,10900,POS_SHARE_H1,2025-02
2025-02-05,1,C012,900102,2,0.16,0.16,21930,POS_SHARE_H1,2025-02
2025-02-06,1,C012,900102,1,0.08,0.08,10910,POS_SHARE_H1,2025-02
2025-02-07,1,C012,900102,2,0.16,0.16,21850,POS_SHARE_H1,2025-02
2025-02-09,1,C012,900102,1,0.08,0.08,10710,POS_SHARE_H1,2025-02
2025-02-10,1,C012,900102,2,0.16,0.16,21130,POS_SHARE_H1,2025-02
2025-02-11,1,C012,900102,3,0.24,0.24,32280,POS_SHARE_H1,2025-02
2025-02-12,1,C012,900102,1,0.08,0.08,10730,POS_SHARE_H1,2025-02
2025-02-13,1,C012,900102,1,0.08,0.08,10880,POS_SHARE_H1,2025-02
2025-02-15,1,C012,900102,1,0.08,0.08,10850,POS_SHARE_H1,2025-02
2025-02-16,1,C012,900102,1,0.08,0.08,11010,POS_SHARE_H1,2025-02
2025-02-17,1,C012,900102,1,0.08,0.08,11030,POS_SHARE_H1,2025-02
2025-02-18,1,C012,900102,2,0.16,0.16,21030,POS_SHARE_H1,2025-02
2025-02-19,1,C012,900102,1,0.08,0.08,10890,POS_SHARE_H1,2025-02
2025-02-20,1,C012,900102,1,0.08,0.08,10760,POS_SHARE_H1,2025-02
2025-02-21,1,C012,900102,1,0.08,0.08,10890,POS_SHARE_H1,2025-02
2025-02-22,1,C012,900102,2,0.16,0.16,21940,POS_SHARE_H1,2025-02
2025-02-23,1,C012,900102,1,0.08,0.08,10890,POS_SHARE_H1,2025-02
2025-02-26,1,C012,900102,1,0.08,0.08,10600,POS_SHARE_H1,2025-02
2025-02-28,1,C012,900102,2,0.16,0.16,21440,POS_SHARE_H1,2025-02
2025-03-01,1,C012,900102,3,0.24,0.24,32860,POS_SHARE_H1,2025-03
2025-03-02,1,C012,900102,1,0.08,0.08,10570,POS_SHARE_H1,2025-03
2025-03-03,1,C012,900102,2,0.16,0.16,21680,POS_SHARE_H1,2025-03
2025-03-04,1,C012,900102,1,0.08,0.08,10810,POS_SHARE_H1,2025-03
2025-03-05,1,C012,900102,2,0.16,0.16,21950,POS_SHARE_H1,2025-03
2025-03-07,1,C012,900102,1,0.08,0.08,10920,POS_SHARE_H1,2025-03
2025-03-08,1,C012,900102,1,0.08,0.08,10920,POS_SHARE_H1,2025-03
2025-03-10,1,C012,900102,3,0.24,0.24,32460,POS_SHARE_H1,2025-03
2025-03-12,1,C012,900102,2,0.16,0.16,21870,POS_SHARE_H1,2025-03
2025-03-15,1,C012,900102,2,0.16,0.16,21200,POS_SHARE_H1,2025-03
2025-03-17,1,C012,900102,1,0.08,0.08,10810,POS_SHARE_H1,2025-03
2025-03-18,1,C012,900102,1,0.08,0.08,10860,POS_SHARE_H1,2025-03
2025-03-20,1,C012,900102,1,0.08,0.08,10640,POS_SHARE_H1,2025-03
2025-03-22,1,C012,900102,3,0.24,0.24,31870,POS_SHARE_H1,2025-03
2025-03-23,1,C012,900102,1,0.08,0.08,11040,POS_SHARE_H1,2025-03
2025-03-24,1,C012,900102,1,0.08,0.08,10890,POS_SHARE_H1,2025-03
2025-03-26,1,C012,900102,2,0.16,0.16,21650,POS_SHARE_H1,2025-03
2025-03-27,1,C012,900102,1,0.08,0.08,10870,POS_SHARE_H1,2025-03
2025-03-28,1,C012,900102,1,0.08,0.08,10850,POS_SHARE_H1,2025-03
2025-03-29,1,C012,900102,3,0.24,0.24,32770,POS_SHARE_H1,2025-03
2025-04-01,1,C012,900102,3,0.24,0.24,32970,POS_SHARE_H1,2025-04
2025-04-02,1,C012,900102,1,0.08,0.08,10770,POS_SHARE_H1,2025-04
2025-04-04,1,C012,900102,2,0.16,0.16,21110,POS_SHARE_H1,2025-04
2025-04-06,1,C012,900102,1,0.08,0.08,10590,POS_SHARE_H1,2025-04
2025-04-07,1,C012,900102,1,0.08,0.08,11040,POS_SHARE_H1,2025-04
2025-04-08,1,C012,900102,3,0.24,0.24,32500,POS_SHARE_H1,2025-04
2025-04-10,1,C012,900102,1,0.08,0.08,10970,POS_SHARE_H1,2025-04
2025-04-11,1,C012,900102,1,0.08,0.08,10580,POS_SHARE_H1,2025-04
2025-04-12,1,C012,900102,3,0.24,0.24,32900,POS_SHARE_H1,2025-04
2025-04-13,1,C012,900102,1,0.08,0.08,10920,POS_SHARE_H1,2025-04
2025-04-14,1,C012,900102,4,0.32,0.32,42280,POS_SHARE_H1,2025-04
2025-04-18,1,C012,900102,1,0.08,0.08,10980,POS_SHARE_H1,2025-04
2025-04-19,1,C012,900102,2,0.16,0.16,21760,POS_SHARE_H1,2025-04
2025-04-23,1,C012,900102,1,0.08,0.08,11050,POS_SHARE_H1,2025-04
2025-04-24,1,C012,900102,1,0.08,0.08,10710,POS_SHARE_H1,2025-04
2025-04-25,1,C012,900102,2,0.16,0.16,21520,POS_SHARE_H1,2025-04
2025-04-26,1,C012,900102,1,0.08,0.08,10750,POS_SHARE_H1,2025-04
2025-04-30,1,C012,900102,2,0.16,0.16,21270,POS_SHARE_H1,2025-04
2025-05-02,1,C012,900102,1,0.08,0.08,10630,POS_SHARE_H1,2025-05
2025-05-03,1,C012,900102,2,0.16,0.16,21130,POS_SHARE_H1,2025-05
2025-05-05,1,C012,900102,1,0.08,0.08,10860,POS_SHARE_H1,2025-05
2025-05-07,1,C012,900102,2,0.16,0.16,21100,POS_SHARE_H1,2025-05
2025-05-09,1,C012,900102,2,0.16,0.16,21500,POS_SHARE_H1,2025-05
2025-05-11,1,C012,900102,1,0.08,0.08,10790,POS_SHARE_H1,2025-05
2025-05-12,1,C012,900102,3,0.24,0.24,32800,POS_SHARE_H1,2025-05
2025-05-14,1,C012,900102,1,0.08,0.08,10900,POS_SHARE_H1,2025-05
2025-05-15,1,C012,900102,2,0.16,0.16,21080,POS_SHARE_H1,2025-05
2025-05-17,1,C012,900102,1,0.08,0.08,10690,POS_SHARE_H1,2025-05
2025-05-18,1,C012,900102,1,0.08,0.08,10880,POS_SHARE_H1,2025-05
2025-05-19,1,C012,900102,1,0.08,0.08,10550,POS_SHARE_H1,2025-05
2025-05-20,1,C012,900102,2,0.16,0.16,21480,POS_SHARE_H1,2025-05
2025-05-21,1,C012,900102,3,0.24,0.24,32930,POS_SHARE_H1,2025-05
2025-05-22,1,C012,900102,2,0.16,0.16,21360,POS_SHARE_H1,2025-05
2025-05-23,1,C012,900102,1,0.08,0.08,10870,POS_SHARE_H1,2025-05
2025-05-24,1,C012,900102,2,0.16,0.16,21190,POS_SHARE_H1,2025-05
2025-05-25,1,C012,900102,3,0.24,0.24,32250,POS_SHARE_H1,2025-05
2025-05-27,1,C012,900102,3,0.24,0.24,31570,POS_SHARE_H1,2025-05
2025-05-29,1,C012,900102,2,0.16,0.16,22090,POS_SHARE_H1,2025-05
2025-05-30,1,C012,900102,4,0.32,0.32,42770,POS_SHARE_H1,2025-05
2025-05-31,1,C012,900102,2,0.16,0.16,21680,POS_SHARE_H1,2025-05
2025-06-01,1,C012,900102,3,0.24,0.24,32250,POS_SHARE_H1,2025-06
2025-06-05,1,C012,900102,1,0.08,0.08,10790,POS_SHARE_H1,2025-06
2025-06-06,1,C012,900102,2,N/A,0.16,21090,POS_SHARE_H1,2025-06
2025-06-07,1,C012,900102,4,0.32,0.32,43100,POS_SHARE_H1,2025-06
2025-06-08,1,C012,900102,3,0.24,0.24,32550,POS_SHARE_H1,2025-06
